FID,feature_id,alt,ascendingI,BtmWdth,ChSlp,from_,gages,Kchan,lat,Length,link,lon,MusK,MusX,n,nCC,NHDWaterbo,order_,Qi,So,to,TopWdth,TopWdthCC
1906412,1906413,139.46,1265701,1.45176,0.790262,0,NaN,0,36.1039,1587,8777579,-78.9008,3600,0.2,0.06,0.12,-9999,1,0,1.90E-02,8777631,2.41959,7.25878
1906411,1906412,172.51,1232659,1.69681,0.73771,0,NaN,0,36.1124,2082,8777565,-78.9632,3600,0.2,0.06,0.12,-9999,1,0,0.013,8777481,2.82802,8.48405
1906410,1906411,179.16,1265700,1.73467,0.730563,0,NaN,0,36.1164,2025,8777555,-78.9529,3600,0.2,0.06,0.12,-9999,1,0,0.018,8777473,2.89112,8.67335
1943060,1943061,178.24,789317,1.92273,0.69813,8778875,NaN,0,36.1168,1916,8777553,-78.9666,3600,0.2,0.06,0.12,-9999,1,0,0.016,8777481,3.20455,9.61365
1906408,1906409,92.58,1232658,2.04793,0.678968,0,NaN,0,36.117,2894,8777541,-78.8271,3600,0.2,0.06,0.12,-9999,1,0,6.00E-03,933020023,3.41322,10.2397
1991791,1991792,115.39,586657,2.13015,0.667279,8778515,NaN,0,36.1114,1120,8777537,-78.8805,3600,0.2,0.06,0.12,-9999,2,0,1.20E-02,8777535,3.55025,10.6508
2011442,2011443,101.51,1267251,9.59356,0.343533,8777537,NaN,0,36.112,1696,8777535,-78.8676,3600,0.2,0.055,0.11,-9999,4,0,1.10E-02,8777649,15.9893,47.9678
1985119,1985120,124.54,1617412,1.64196,0.748483,8777509,NaN,0,36.1149,572,8777533,-78.8903,3600,0.2,0.06,0.12,-9999,2,0,0.009,8778515,2.73659,8.20978
1906407,1906408,117.52,1232657,1.97742,0.689545,0,NaN,0,36.1217,2328,8777529,-78.8576,3600,0.2,0.06,0.12,-9999,1,0,0.016,8777649,3.2957,9.88711
2011045,2011046,101.84,1306474,9.53739,0.344424,8777419,NaN,0,36.1215,2048,8777523,-78.8756,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8777535,15.8957,47.687
1906405,1906406,155.58,1311856,1.50111,0.778692,0,NaN,0,36.1199,1834,8777511,-78.9215,3600,0.2,0.06,0.12,-9999,1,0,0.013,8778513,2.50185,7.50554
1943056,1943057,128.91,865861,0.822731,1.01527,8778845,NaN,0,36.117,256,8777509,-78.8935,3600,0.2,0.06,0.12,-9999,1,0,1.70E-02,8777533,1.37122,4.11365
1980197,1980198,126.02,903506,1.1257,0.884113,8778511,NaN,0,36.1174,165,8777505,-78.8928,3600,0.2,0.06,0.12,-9999,2,0,9.00E-03,8777533,1.87617,5.62851
1962617,1962618,130.48,795362,2.20683,0.656949,8778513,NaN,0,36.1221,633,8777489,-78.9074,3600,0.2,0.06,0.12,-9999,1,0,0.007,8777451,3.67806,11.0342
1962616,1962617,129.47,795361,0.988477,0.9363,8777479,NaN,0,36.12,42,8777485,-78.8944,3600,0.2,0.06,0.12,-9999,2,0,0.024,8778511,1.64746,4.94239
1943053,1943054,103.86,789315,2.57613,0.6136,8778811,NaN,0,36.125,4229,8777483,-78.7847,3600,0.2,0.06,0.12,-9999,1,0,0.006,8777595,4.29355,12.8807
1962615,1962616,148.06,795360,2.3186,0.642785,8777565,NaN,0,36.1218,145,8777481,-78.9588,3600,0.2,0.06,0.12,-9999,2,0,1.20E-02,8777473,3.86433,11.593
1943052,1943053,134.06,789314,0.828181,1.01232,8778839,NaN,0,36.1204,161,8777479,-78.8953,3600,0.2,0.06,0.12,-9999,1,0,2.90E-02,8777485,1.3803,4.1409
1943051,1943052,131.14,824610,0.722119,1.07541,8778837,NaN,0,36.1204,54,8777477,-78.8945,3600,0.2,0.06,0.12,-9999,1,0,3.10E-02,8777485,1.20353,3.61059
1943050,1943051,167.34,789313,1.63222,0.75045,8778849,NaN,0,36.1266,1850,8777475,-78.9248,3600,0.2,0.06,0.12,-9999,1,0,0.016,8777409,2.72037,8.1611
1973254,1973255,146.33,1639389,3.17819,0.5593,8777555,NaN,0,36.1314,2590,8777473,-78.9504,3600,0.2,0.06,0.12,-9999,2,0,0.006,8777339,5.29698,15.8909
1906401,1906402,78.51,1265698,0.170739,2.03175,0,NaN,0,36.1209,87,8777469,-78.8164,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,933020017,0.284566,0.853697
2009701,2009702,78.97,1309462,7.25139,0.388684,8777413,2086624,0,36.1249,1316,8777467,-78.8021,3600,0.2,0.055,0.11,-9999,4,0,0.001,8777595,12.0857,36.257
1943045,1943046,129.75,789312,1.15125,0.875403,8778835,NaN,0,36.1248,145,8777455,-78.9083,3600,0.2,0.06,0.12,-9999,1,0,0.027,8777451,1.91875,5.75624
1906400,1906401,128.47,1232653,1.85329,0.709552,0,NaN,0,36.124,3130,8777453,-78.8406,3600,0.2,0.06,0.12,-9999,1,0,0.017,933020036,3.08881,9.26644
1973253,1973254,125.83,1650425,2.57718,0.61349,8777489,NaN,0,36.132,1998,8777451,-78.9016,3600,0.2,0.06,0.12,-9999,2,0,1.20E-02,8777387,4.2953,12.8859
1906399,1906400,172.17,1291310,1.61017,0.754966,0,NaN,0,36.1348,1790,8777449,-78.9827,3600,0.2,0.06,0.12,-9999,1,0,0.017,8777345,2.68361,8.05084
2015926,2015927,78.74,1619102,11.6111,0.31579,8777425,NaN,0,36.1284,517,8777443,-78.8269,3600,0.2,0.055,0.11,-9999,4,0,0.002,933020058,19.3518,58.0553
2016324,2016325,77.54,1619156,11.6293,0.315571,933020058,NaN,0,36.1274,131,8777441,-78.8244,3600,0.2,0.055,0.11,166737717,4,0,5.00E-03,933020016,19.3822,58.1465
1906398,1906399,130.75,1265697,1.60419,0.756207,0,NaN,0,36.128,2533,8777439,-78.8422,3600,0.2,0.06,0.12,-9999,1,0,0.021,8777425,2.67365,8.02094
1943043,1943044,89.7,884996,1.49897,0.779181,8778813,NaN,0,36.1336,1312,8777437,-78.8244,3600,0.2,0.06,0.12,-9999,1,0,0.009,933020027,2.49829,7.49486
1943042,1943043,142.85,789311,0.722119,1.07541,8778831,NaN,0,36.1307,155,8777427,-78.9171,3600,0.2,0.06,0.12,-9999,1,0,0.037,8777409,1.20353,3.61059
1962614,1962615,79.79,885126,2.46097,0.626105,8777439,NaN,0,36.1292,408,8777425,-78.8291,3600,0.2,0.06,0.12,-9999,2,0,0.003,8777443,4.10162,12.3049
2010627,2010628,101.96,1298054,9.47231,0.345466,8777383,NaN,0,36.1314,1446,8777419,-78.8813,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8777523,15.7872,47.3615
1906396,1906397,129.99,1306316,2.10299,0.671067,0,NaN,0,36.1397,2566,8777417,-78.8675,3600,0.2,0.06,0.12,-9999,1,0,0.012,8777523,3.50499,10.515
1943041,1943042,83.02,789310,2.18089,0.660385,8777393,NaN,0,36.131,454,8777415,-78.8322,3600,0.2,0.06,0.12,-9999,2,0,0.007,8777425,3.63481,10.9044
1906395,1906396,124.63,1232652,2.44303,0.62813,0,NaN,0,36.1429,4365,8777413,-78.8115,3600,0.2,0.06,0.12,-9999,1,0,0.011,8777467,4.07171,12.2151
2009194,2009195,81.53,1320077,7.10969,0.392083,8777317,NaN,0,36.1414,3305,8777411,-78.7936,3600,0.2,0.055,0.11,-9999,4,0,1.00E-03,8777467,11.8495,35.5485
1962612,1962613,137.17,795358,1.95365,0.693233,8777475,NaN,0,36.1357,1142,8777409,-78.9148,3600,0.2,0.06,0.12,-9999,2,0,0.027,8777353,3.25609,9.76826
2015714,2015715,79.24,1315913,11.5688,0.316298,8777373,NaN,0,36.1331,544,8777403,-78.8282,3600,0.2,0.055,0.11,-9999,4,0,0.001,8777443,19.2813,57.844
1906392,1906393,119.17,1265695,1.84274,0.711341,0,NaN,0,36.1363,2417,8777393,-78.8434,3600,0.2,0.06,0.12,-9999,1,0,0.016,8777415,3.07124,9.21371
1906391,1906392,124.36,1297766,1.51002,0.776661,0,NaN,0,36.1412,2066,8777391,-78.838,3600,0.2,0.06,0.12,-9999,1,0,0.022,8777415,2.5167,7.55009
1906390,1906391,160.93,1291309,1.91078,0.700053,0,NaN,0,36.1416,1652,8777389,-78.9948,3600,0.2,0.06,0.12,-9999,1,0,0.009,8777343,3.18464,9.55391
2009700,2009701,102.5,1235162,9.09137,0.351779,8777451,NaN,0,36.1359,841,8777387,-78.8945,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8777383,15.1523,45.4569
2009193,2009194,105.31,1282427,9.00005,0.353349,8777353,NaN,0,36.1368,944,8777385,-78.9021,3600,0.2,0.055,0.11,-9999,4,0,3.00E-03,8777387,15.0001,45.0003
2010178,2010179,102.11,1235363,9.41429,0.346404,8777387,NaN,0,36.1359,675,8777383,-78.8866,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8777419,15.6905,47.0714
1988826,1988827,121.2,1687479,4.24715,0.492145,8777277,208524090,0,36.1511,4206,8777381,-78.8972,3600,0.2,0.06,0.12,-9999,2,0,0.005,8777383,7.07858,21.2357
1943038,1943039,132.05,860162,1.6887,0.739271,8778829,NaN,0,36.1369,326,8777379,-78.9385,3600,0.2,0.06,0.12,-9999,1,0,0.018,8777369,2.8145,8.4435
1906389,1906390,129.14,1281830,2.07035,0.675715,0,NaN,0,36.1458,2337,8777377,-78.8779,3600,0.2,0.06,0.12,-9999,1,0,0.012,8777419,3.45058,10.3517
2015500,2015501,80.63,1329868,11.5583,0.316425,8778503,2086500,0,36.1433,1754,8777373,-78.8293,3600,0.2,0.055,0.11,-9999,4,0,0.001,8777403,19.2638,57.7914
1943036,1943037,115.92,865859,1.46081,0.788097,8778801,NaN,0,36.1412,1554,8777371,-78.8246,3600,0.2,0.06,0.12,-9999,1,0,0.024,8777403,2.43468,7.30404
2008033,2008034,126.19,1650958,8.91851,0.354771,8777379,208521324,0,36.1423,3048,8777369,-78.9249,3600,0.2,0.055,0.11,-9999,4,0,0.006,8777353,14.8642,44.5925
2007387,2007388,127.95,1690902,8.83835,0.356187,8777339,NaN,0,36.1408,740,8777359,-78.9393,3600,0.2,0.055,0.11,-9999,4,0,0.002,8777369,14.7306,44.1917
2008627,2008628,106.58,1594229,8.96604,0.35394,8777409,NaN,0,36.1394,400,8777353,-78.9084,3600,0.2,0.055,0.11,-9999,4,0,0.003,8777385,14.9434,44.8302
1962610,1962611,124.14,877011,1.7604,0.725832,8778509,NaN,0,36.1432,936,8777351,-78.9075,3600,0.2,0.06,0.12,-9999,1,0,0.02,8777385,2.93401,8.80202
2005097,2005098,143.81,1700602,6.8717,0.398017,8777449,NaN,0,36.143,865,8777345,-78.9747,3600,0.2,0.055,0.11,-9999,3,0,0.002,8777329,11.4528,34.3585
2004199,2004200,146.92,1631625,6.83105,0.39906,8778371,NaN,0,36.1436,1280,8777343,-78.9846,3600,0.2,0.055,0.11,-9999,3,0,0.002,8777345,11.3851,34.1552
1943031,1943032,148.29,789305,1.26082,0.840985,8778823,NaN,0,36.1425,764,8777341,-78.9478,3600,0.2,0.06,0.12,-9999,1,0,0.022,8777339,2.10137,6.30411
1980193,1980194,131.11,902087,3.25545,0.553405,8777473,NaN,0,36.142,164,8777339,-78.9435,3600,0.2,0.06,0.12,-9999,2,0,0.019,8777359,5.42574,16.2772
2006697,2006698,129.12,1631803,8.66874,0.359245,8777329,NaN,0,36.1466,1058,8777331,-78.9409,3600,0.2,0.055,0.11,-9999,4,0,0.001,8777359,14.4479,43.3437
2005927,2005928,141.87,1593369,7.03963,0.3938,8777345,NaN,0,36.1494,3442,8777329,-78.9583,3600,0.2,0.055,0.11,-9999,3,0,0.004,8777331,11.7327,35.1982
1906384,1906385,160.69,1232647,1.79513,0.719604,0,NaN,0,36.149,1705,8777321,-78.9777,3600,0.2,0.06,0.12,-9999,1,0,0.012,8777329,2.99188,8.97563
2008626,2008627,82.61,1594228,6.88337,0.397719,8777309,NaN,0,36.147,851,8777317,-78.7765,3600,0.2,0.055,0.11,-9999,4,0,0.001,8777411,11.4723,34.4169
1906383,1906384,126.3,1232646,2.28113,0.647422,0,NaN,0,36.1592,2966,8777315,-78.7825,3600,0.2,0.06,0.12,-9999,1,0,0.016,8777411,3.80188,11.4056
1906382,1906383,169.69,1331020,1.412,0.800001,0,NaN,0,36.1544,1741,8777313,-78.9155,3600,0.2,0.06,0.12,-9999,1,0,0.026,8778509,2.35334,7.06002
2000892,2000893,133.01,1314003,6.63388,0.40425,8777291,NaN,0,36.1543,1073,8777311,-78.9385,3600,0.2,0.055,0.11,-9999,3,0,0.004,8777331,11.0565,33.1694
2008032,2008033,107.59,1631913,6.39561,0.410826,8778465,NaN,0,36.1595,2496,8777309,-78.7749,3600,0.2,0.055,0.11,-9999,4,0,1.00E-02,8777317,10.6593,31.978
1980191,1980192,84.26,902680,3.88673,0.511781,8777299,NaN,0,36.1515,1046,8777307,-78.7681,3600,0.2,0.06,0.12,-9999,2,0,0.002,8777317,6.47788,19.4336
2000891,2000892,150.32,1291535,6.65997,0.403551,8779003,NaN,0,36.1547,243,8777305,-78.999,3600,0.2,0.055,0.11,-9999,3,0,0.01,8780439,11.0999,33.2998
1973248,1973249,86.73,1587361,3.63701,0.526996,8778369,NaN,0,36.1516,1353,8777299,-78.7566,3600,0.2,0.06,0.12,-9999,2,0,0.002,8777307,6.06168,18.185
1906380,1906381,119.34,1332645,1.78573,0.721272,0,NaN,0,36.1611,2517,8777297,-78.7559,3600,0.2,0.06,0.12,-9999,1,0,0.015,8777307,2.97622,8.92865
1999522,1999523,143.14,1592719,6.45274,0.409218,8777245,NaN,0,36.1633,3064,8777291,-78.9484,3600,0.2,0.055,0.11,-9999,3,0,0.003,8777311,10.7546,32.2637
1906379,1906380,167.37,1320036,2.70771,0.600262,0,NaN,0,36.1754,4101,8777289,-78.9379,3600,0.2,0.06,0.12,-9999,1,0,0.009,8777311,4.51284,13.5385
1943028,1943029,135.14,789303,2.08691,0.673344,8778787,NaN,0,36.1601,898,8777285,-78.8632,3600,0.2,0.06,0.12,-9999,1,0,0.035,8778493,3.47818,10.4345
1943025,1943026,121.82,789302,0.907271,0.972389,8778795,NaN,0,36.1614,151,8777277,-78.9064,3600,0.2,0.06,0.12,-9999,1,0,0.004,8777381,1.51212,4.53635
1985116,1985117,122.08,1654428,3.83393,0.514878,8777271,NaN,0,36.1624,278,8777275,-78.9068,3600,0.2,0.06,0.12,-9999,2,0,0.003,8777381,6.38988,19.1697
1980190,1980191,141.26,799775,3.51139,0.535232,8777201,NaN,0,36.1772,3691,8777271,-78.9154,3600,0.2,0.06,0.12,-9999,2,0,0.005,8777275,5.85231,17.5569
1906377,1906378,150.5,1281829,2.14241,0.665591,0,NaN,0,36.174,2961,8777269,-78.9001,3600,0.2,0.06,0.12,-9999,1,0,0.01,8777275,3.57069,10.7121
1906376,1906377,161.49,1265693,1.62895,0.751114,0,NaN,0,36.1707,1947,8777267,-78.979,3600,0.2,0.06,0.12,-9999,1,0,0.008,8777245,2.71491,8.14474
1906374,1906375,132.62,1291308,1.90112,0.70162,0,NaN,0,36.1677,2276,8777253,-78.8145,3600,0.2,0.06,0.12,-9999,1,0,0.014,8778473,3.16853,9.50559
1906373,1906374,145.14,1332343,2.0279,0.681919,0,NaN,0,36.1718,2016,8777247,-78.8743,3600,0.2,0.06,0.12,-9999,1,0,0.021,8778471,3.37983,10.1395
1997980,1997981,157.26,1233486,5.79783,0.429002,8777267,NaN,0,36.1796,3330,8777245,-78.9661,3600,0.2,0.06,0.12,-9999,2,0,0.004,8777291,9.66306,28.9892
1980189,1980190,158.73,843744,3.75422,0.519673,8777139,NaN,0,36.186,3947,8777243,-78.9503,3600,0.2,0.055,0.11,-9999,3,0,0.004,8777291,6.25703,18.7711
1988824,1988825,128.17,1617653,2.67013,0.603974,8778457,NaN,0,36.1763,2392,8777241,-78.8446,3600,0.2,0.06,0.12,-9999,2,0,1.00E-02,8778483,4.45022,13.3507
1906372,1906373,140.41,1291307,2.49118,0.622745,0,NaN,0,36.1845,4685,8777239,-78.8288,3600,0.2,0.06,0.12,-9999,1,0,0.008,8778481,4.15196,12.4559
1906371,1906372,139.42,1336918,1.91132,0.699966,0,NaN,0,36.1793,2788,8777237,-78.7452,3600,0.2,0.06,0.12,-9999,1,0,0.016,8778367,3.18553,9.55658
1943020,1943021,105.75,789298,1.8919,0.703126,8777221,NaN,0,36.1711,1040,8777235,-78.7377,3600,0.2,0.06,0.12,-9999,1,0,0.009,8778367,3.15317,9.45951
1906368,1906369,137.61,1232644,1.87625,0.705707,0,NaN,0,36.1766,2065,8777229,-78.7872,3600,0.2,0.06,0.12,-9999,1,0,0.012,8778463,3.12709,9.38127
1980188,1980189,124.26,901107,3.48196,0.537223,8778359,NaN,0,36.1837,2840,8777225,-78.8567,3600,0.2,0.055,0.11,-9999,3,0,0.007,8778469,5.80327,17.4098
1996217,1996218,160.42,1646143,5.57194,0.43659,8777217,NaN,0,36.1775,1740,8777223,-78.9839,3600,0.2,0.06,0.12,-9999,2,0,0.002,8777245,9.28656,27.8597
1906367,1906368,135.47,1232643,1.50536,0.77772,0,NaN,0,36.1791,1474,8777221,-78.7325,3600,0.2,0.06,0.12,-9999,1,0,0.022,8777235,2.50894,7.52682
1991787,1991788,164.16,586654,5.04376,0.456201,8780395,NaN,0,36.1809,570,8777219,-78.9968,3600,0.2,0.06,0.12,-9999,2,0,0.002,8777217,8.40626,25.2188
1994200,1994201,162.83,669331,5.41828,0.44201,8777219,NaN,0,36.1834,1260,8777217,-78.9928,3600,0.2,0.06,0.12,-9999,2,0,0.002,8777223,9.03046,27.0914
1962605,1962606,170.64,894394,3.02069,0.571982,8780851,NaN,0,36.1857,1172,8777211,-78.9966,3600,0.2,0.06,0.12,-9999,1,0,0.007,8777217,5.03449,15.1035
1906366,1906367,189.6,1232642,2.047,0.679104,0,NaN,0,36.1905,2171,8777209,-78.9857,3600,0.2,0.06,0.12,-9999,1,0,0.014,8777223,3.41167,10.235
1962604,1962605,121.59,853330,1.59514,0.758097,8777205,NaN,0,36.1796,565,8777207,-78.7608,3600,0.2,0.06,0.12,-9999,2,0,2.10E-02,8778455,2.65856,7.97568
1943019,1943020,121.59,789297,0.643427,1.13157,8778755,NaN,0,36.1823,178,8777205,-78.7589,3600,0.2,0.06,0.12,-9999,1,0,0.001,8777207,1.07238,3.21714
1943018,1943019,131.98,852526,1.34241,0.81804,8778753,NaN,0,36.183,732,8777203,-78.7554,3600,0.2,0.06,0.12,-9999,1,0,0.014,8777207,2.23735,6.71204
1962603,1962604,148.32,842903,1.96813,0.690979,8778459,NaN,0,36.1903,655,8777201,-78.9215,3600,0.2,0.06,0.12,-9999,1,0,0.011,8777271,3.28022,9.84066
1973244,1973245,144.18,1639388,2.53866,0.617579,8777181,NaN,0,36.191,749,8777199,-78.9176,3600,0.2,0.06,0.12,-9999,2,0,0.004,8777271,4.2311,12.6933
1973243,1973244,137.19,1587358,2.29487,0.645708,8777157,NaN,0,36.195,1573,8777193,-78.8409,3600,0.2,0.06,0.12,-9999,2,0,0.004,8778577,3.82479,11.4744
1906365,1906366,140.33,1232641,1.62858,0.751188,0,NaN,0,36.1908,1730,8777191,-78.7852,3600,0.2,0.06,0.12,-9999,1,0,0.019,8778447,2.71431,8.14292
1973242,1973243,123.58,1616387,2.78189,0.593147,8778361,NaN,0,36.1949,1744,8777187,-78.7602,3600,0.2,0.06,0.12,-9999,2,0,0.008,8778449,4.63649,13.9095
1943015,1943016,147.74,860159,1.58598,0.760024,8778765,NaN,0,36.1959,1352,8777183,-78.8613,3600,0.2,0.06,0.12,-9999,1,0,0.017,8777225,2.64331,7.92991
1943014,1943015,146.67,841684,1.01923,0.923731,8778771,NaN,0,36.1943,154,8777181,-78.9162,3600,0.2,0.06,0.12,-9999,1,0,0.016,8777199,1.69871,5.09614
1962601,1962602,144.96,853329,2.33337,0.640986,8777175,NaN,0,36.1946,182,8777179,-78.9149,3600,0.2,0.06,0.12,-9999,2,0,0.004,8777199,3.88895,11.6668
1906364,1906365,161.4,1232640,1.59095,0.758976,0,NaN,0,36.2,1281,8777177,-78.9274,3600,0.2,0.06,0.12,-9999,1,0,0.011,8778459,2.65159,7.95477
1943013,1943014,152.4,860158,0.975838,0.941631,8778769,NaN,0,36.1951,209,8777175,-78.9134,3600,0.2,0.06,0.12,-9999,1,0,3.60E-02,8777179,1.6264,4.87919
1906363,1906364,143.03,1232639,1.53901,0.770173,0,NaN,0,36.196,1832,8777173,-78.7884,3600,0.2,0.06,0.12,-9999,1,0,0.02,8778441,2.56501,7.69503
1906362,1906363,159.11,1232638,2.26088,0.649973,0,NaN,0,36.205,2295,8777169,-78.9169,3600,0.2,0.06,0.12,-9999,1,0,0.007,8777179,3.76813,11.3044
2013496,2013497,117.29,1236290,11.0276,0.323054,8777165,NaN,0,36.1961,1162,8777167,-78.8843,3600,0.2,0.055,0.11,-9999,4,0,0.001,8778363,18.3794,55.1382
1943012,1943013,149.94,789296,1.64874,0.747123,8778763,NaN,0,36.2036,1754,8777165,-78.8932,3600,0.2,0.06,0.12,-9999,1,0,0.019,8777167,2.7479,8.24371
1906361,1906362,177.49,1232637,2.14583,0.665124,0,NaN,0,36.2059,3642,8777163,-78.8673,3600,0.2,0.06,0.12,-9999,1,0,0.017,8778363,3.57639,10.7292
1962599,1962600,125.94,866269,2.38604,0.634705,8778357,NaN,0,36.1981,431,8777161,-78.7525,3600,0.2,0.06,0.12,-9999,2,0,0.005,8777187,3.97673,11.9302
1943011,1943012,140.77,789295,0.747723,1.059,8778749,NaN,0,36.1985,146,8777157,-78.8349,3600,0.2,0.06,0.12,-9999,1,0,0.025,8777193,1.2462,3.73861
1962598,1962599,141.3,892036,1.82917,0.713664,8777119,NaN,0,36.2018,957,8777155,-78.8322,3600,0.2,0.06,0.12,-9999,2,0,0.004,8777193,3.04862,9.14587
1985114,1985115,121.2,1631089,3.30245,0.549915,8777123,NaN,0,36.2016,1081,8777141,-78.7709,3600,0.2,0.06,0.12,-9999,2,0,0.011,8778433,5.50409,16.5123
1973240,1973241,162.89,1630543,2.92078,0.580534,8777115,NaN,0,36.2057,1149,8777139,-78.9577,3600,0.2,0.06,0.12,-9999,2,0,4.00E-03,8777243,4.86797,14.6039
1962596,1962597,161.13,895064,2.23496,0.653288,8777133,NaN,0,36.2043,580,8777137,-78.9521,3600,0.2,0.06,0.12,-9999,2,0,0.004,8777243,3.72494,11.1748
2013182,2013183,118.06,1298118,10.9874,0.323575,8778353,NaN,0,36.2048,861,8777135,-78.8856,3600,0.2,0.055,0.11,-9999,4,0,1.00E-03,8777167,18.3124,54.9372
1943007,1943008,165.97,789293,1.55789,0.766041,8778761,NaN,0,36.2056,718,8777133,-78.9465,3600,0.2,0.06,0.12,-9999,1,0,0.007,8777137,2.59648,7.78945
1943005,1943006,172.09,789292,1.65335,0.746202,8778741,NaN,0,36.2112,1460,8777127,-78.9459,3600,0.2,0.06,0.12,-9999,1,0,0.008,8777137,2.75559,8.26677
2000890,2000891,116.16,1306388,5.24966,0.448218,8777109,NaN,0,36.2062,662,8777125,-78.7871,3600,0.2,0.055,0.11,-9999,4,0,0.01,8778435,8.74943,26.2483
1943004,1943005,129.12,870228,0.851884,0.99979,8778713,NaN,0,36.2045,161,8777123,-78.7671,3600,0.2,0.06,0.12,-9999,1,0,0.049,8777141,1.41981,4.25942
1980186,1980187,129.21,902086,3.20835,0.556974,8777083,NaN,0,36.2075,1426,8777121,-78.7703,3600,0.2,0.06,0.12,-9999,2,0,0.006,8777141,5.34725,16.0418
1943003,1943004,148.42,789291,1.09348,0.895513,8778723,NaN,0,36.2078,633,8777119,-78.8345,3600,0.2,0.06,0.12,-9999,1,0,0.011,8777155,1.82247,5.4674
1943002,1943003,145.47,852525,1.30761,0.827573,8778721,NaN,0,36.208,406,8777117,-78.8314,3600,0.2,0.06,0.12,-9999,1,0,0.01,8777155,2.17936,6.53807
1943001,1943002,196.25,860157,2.17217,0.661553,8778751,NaN,0,36.2113,2270,8777115,-78.9703,3600,0.2,0.06,0.12,-9999,1,0,0.015,8777139,3.62029,10.8609
1962595,1962596,164.25,795354,2.20845,0.656737,8777093,NaN,0,36.2108,462,8777113,-78.961,3600,0.2,0.06,0.12,-9999,2,0,0.003,8777139,3.68075,11.0422
1906357,1906358,150.55,1265691,1.88095,0.70493,0,NaN,0,36.2142,1878,8777111,-78.8814,3600,0.2,0.06,0.12,-9999,1,0,0.019,8777135,3.13491,9.40474
1985113,1985114,134.98,1590290,3.67858,0.52436,8777101,NaN,0,36.2092,2825,8777109,-78.8008,3600,0.2,0.055,0.11,-9999,3,0,0.007,8777125,6.13097,18.3929
1999521,1999522,120.65,1592718,4.49917,0.479786,8777071,NaN,0,36.2125,1282,8777107,-78.7883,3600,0.2,0.055,0.11,-9999,3,0,0.004,8777125,7.49861,22.4958
1962594,1962595,143.07,877010,1.64482,0.747908,8777103,NaN,0,36.2093,606,8777105,-78.8489,3600,0.2,0.06,0.12,-9999,2,0,0.016,8778359,2.74137,8.2241
1943000,1943001,152.56,789290,0.858246,0.996514,8778727,NaN,0,36.2095,366,8777103,-78.8449,3600,0.2,0.06,0.12,-9999,1,0,0.026,8777105,1.43041,4.29123
1906356,1906357,149.63,1265690,1.67155,0.742607,0,NaN,0,36.2142,2011,8777101,-78.8216,3600,0.2,0.06,0.12,-9999,1,0,0.008,8777109,2.78592,8.35777
1980185,1980186,141.7,901773,3.2062,0.557139,8777045,NaN,0,36.2155,1942,8777099,-78.8171,3600,0.2,0.055,0.11,-9999,3,0,0.003,8777109,5.34367,16.031
1942999,1943000,148.97,824604,1.52174,0.774016,8778743,NaN,0,36.2136,581,8777097,-78.9049,3600,0.2,0.06,0.12,-9999,1,0,0.014,8778437,2.53624,7.60871
1942998,1942999,151.63,865856,1.4389,0.79337,8778711,NaN,0,36.2138,834,8777095,-78.8438,3600,0.2,0.06,0.12,-9999,1,0,0.01,8777105,2.39816,7.19448
1942997,1942998,194.68,841682,1.36072,0.813166,8778745,NaN,0,36.2176,1442,8777093,-78.9648,3600,0.2,0.06,0.12,-9999,1,0,0.021,8777113,2.26786,6.80359
1942996,1942997,164.25,789289,1.97567,0.689814,8778729,NaN,0,36.2197,1729,8777091,-78.9583,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8777113,3.29278,9.87835
1942995,1942996,170.75,789288,1.29466,0.831216,8778747,NaN,0,36.2152,262,8777089,-78.934,3600,0.2,0.06,0.12,-9999,1,0,0.015,8778575,2.15777,6.4733
1985112,1985113,130.12,1631088,2.56003,0.615299,8777085,NaN,0,36.215,703,8777087,-78.8922,3600,0.2,0.06,0.12,-9999,2,0,0.017,8778353,4.26672,12.8001
1973239,1973240,138.84,1587356,1.90596,0.700833,8778437,NaN,0,36.2151,302,8777085,-78.8969,3600,0.2,0.06,0.12,-9999,1,0,0.029,8777087,3.1766,9.52981
1942994,1942995,132.71,841681,1.03964,0.915686,8778705,NaN,0,36.2126,218,8777083,-78.7742,3600,0.2,0.06,0.12,-9999,1,0,0.016,8777121,1.73273,5.19819
1973238,1973239,129.21,1630542,2.98335,0.57513,8777075,NaN,0,36.213,391,8777081,-78.7713,3600,0.2,0.06,0.12,-9999,2,0,1.00E-05,8777121,4.97225,14.9168
1980184,1980185,135.42,901446,2.00528,0.685302,8777077,NaN,0,36.2167,296,8777079,-78.8962,3600,0.2,0.06,0.12,-9999,2,0,0.018,8777087,3.34214,10.0264
1942993,1942994,146.23,852524,0.85444,0.99847,8778735,NaN,0,36.2165,687,8777077,-78.9009,3600,0.2,0.06,0.12,-9999,1,0,0.016,8777079,1.42407,4.2722
1942992,1942993,136.79,841680,2.60966,0.610109,8777023,NaN,0,36.2208,1599,8777075,-78.7677,3600,0.2,0.06,0.12,-9999,2,0,0.005,8777081,4.34943,13.0483
